Localidade;Ano;Federal;Estadual;Municipal;Particular
Pires do Rio;2017;;5;10;9
Planaltina;2002;;11;36;5
Planaltina;2003;;11;34;8
Planaltina;2004;;11;39;8
Planaltina;2005;;11;38;2
Planaltina;2006;;11;44;3
Planaltina;2007;;10;45;2
Planaltina;2008;;10;46;4
Planaltina;2009;;10;44;13
Planaltina;2010;;10;43;8
Planaltina;2011;;10;43;8
Planaltina;2012;;10;43;7
Planaltina;2013;;10;45;9
Planaltina;2014;;10;45;8
Planaltina;2015;;10;43;9
Planaltina;2016;;10;43;9
Planaltina;2017;;10;43;9
Pontalina;2002;;3;10;5
Pontalina;2003;;3;10;5
Pontalina;2004;;2;10;6
Pontalina;2005;;3;9;4
Pontalina;2006;;3;9;3
Pontalina;2007;;3;9;3
Pontalina;2008;;3;9;3
Pontalina;2009;;3;9;3
Pontalina;2010;;3;9;3
Pontalina;2011;;3;9;3
Pontalina;2012;;3;9;3
Pontalina;2013;;3;9;3
Pontalina;2014;;3;9;3
Pontalina;2015;;3;9;3
Pontalina;2016;;3;9;3
Pontalina;2017;;3;9;3
Porangatu;2002;;11;36;5
Porangatu;2003;;11;34;6
Porangatu;2004;;8;33;9
Porangatu;2005;;8;33;9
Porangatu;2006;;8;31;9
Porangatu;2007;;8;29;9
Porangatu;2008;;7;29;10
Porangatu;2009;;8;29;10
Porangatu;2010;;8;28;10
Porangatu;2011;;8;26;8
Porangatu;2012;;8;24;7
Porangatu;2013;;8;23;8
Porangatu;2014;;8;23;7
Porangatu;2015;;8;22;7
Porangatu;2016;;8;21;7
Porangatu;2017;;8;21;7
Porteirão;2002;;1;2;
Porteirão;2003;;1;2;
Porteirão;2004;;1;2;
Porteirão;2005;;1;2;
Porteirão;2006;;1;2;
Porteirão;2007;;1;2;
Porteirão;2008;;1;2;
Porteirão;2009;;1;2;
Porteirão;2010;;1;2;
Porteirão;2011;;1;2;
Porteirão;2012;;1;2;
Porteirão;2013;;1;2;
Porteirão;2014;;1;2;
Porteirão;2015;;1;2;
Porteirão;2016;;1;2;
Porteirão;2017;;1;2;
Portelândia;2002;;1;3;
Portelândia;2003;;1;3;
Portelândia;2004;;1;3;
Portelândia;2005;;1;3;
Portelândia;2006;;1;3;
Portelândia;2007;;1;3;
Portelândia;2008;;1;3;
Portelândia;2009;;1;3;
Portelândia;2010;;1;3;
Portelândia;2011;;1;2;
Portelândia;2012;;1;2;
Portelândia;2013;;1;2;
Portelândia;2014;;1;2;
Portelândia;2015;;1;2;
Portelândia;2016;;1;2;
Portelândia;2017;;1;2;
Posse;2002;;10;40;4
Posse;2003;;10;37;3
Posse;2004;;10;36;3
Posse;2005;;10;33;3
Posse;2006;;10;31;3
Posse;2007;;10;27;3
Posse;2008;;8;27;3
Posse;2009;;8;27;3
Posse;2010;;8;27;3
Posse;2011;;8;24;3
Posse;2012;;8;23;3
Posse;2013;;8;24;3
Posse;2014;;8;22;3
Professor Jamil;2002;;3;1;
Professor Jamil;2003;;3;1;
Professor Jamil;2004;;3;2;
Professor Jamil;2005;;3;2;
Professor Jamil;2006;;3;2;
Professor Jamil;2007;;3;1;
Professor Jamil;2008;;3;1;
Professor Jamil;2009;;3;1;
Professor Jamil;2010;;3;1;
Professor Jamil;2011;;3;1;
Professor Jamil;2012;;3;1;
Professor Jamil;2013;;3;1;
Professor Jamil;2014;;3;1;
Professor Jamil;2015;;3;1;
Professor Jamil;2016;;3;1;
Professor Jamil;2017;;3;1;
Quirinópolis;2002;;12;26;3
Quirinópolis;2003;;11;23;4
Quirinópolis;2004;;9;20;5
Quirinópolis;2005;;9;15;5
Quirinópolis;2006;;9;13;5
Quirinópolis;2007;;9;13;5
Quirinópolis;2008;;9;13;5
Quirinópolis;2009;;9;13;5
Quirinópolis;2010;;9;13;5
Quirinópolis;2011;;9;14;6
Quirinópolis;2012;;9;14;7
Quirinópolis;2013;;9;14;6
Quirinópolis;2014;;9;15;8
Quirinópolis;2015;;9;15;7
Quirinópolis;2016;;9;16;7
Quirinópolis;2017;;8;16;7
Rialma;2002;;4;5;2
Rialma;2003;;3;4;2
Rialma;2004;;3;4;2
Rialma;2005;;3;4;2
Rialma;2006;;3;3;2
Rialma;2007;;2;4;1
Rialma;2008;;2;4;1
Rialma;2009;;2;4;
Rialma;2010;;2;4;
Rialma;2011;;2;4;
Rialma;2012;;2;4;
Rialma;2013;;2;4;
Rialma;2014;;2;4;
Rialma;2015;;2;5;
Rialma;2016;;2;5;
Rialma;2017;;2;5;
Rianápolis;2002;;2;2;
Rianápolis;2003;;2;2;
Rianápolis;2004;;2;2;
Rianápolis;2005;;2;2;
Rianápolis;2006;;2;2;
Rianápolis;2007;;2;2;
Rianápolis;2008;;2;2;
Rianápolis;2009;;2;2;
Rianápolis;2010;;2;2;
Rianápolis;2011;;2;2;
Rianápolis;2012;;2;2;
Rianápolis;2013;;2;2;
Rianápolis;2014;;2;2;
Rianápolis;2015;;2;2;
Rianápolis;2016;;2;2;
Rianápolis;2017;;2;2;
Rio Quente;2002;;1;1;
Rio Quente;2003;;1;1;
Rio Quente;2004;;1;1;
Rio Quente;2005;;1;1;
Rio Quente;2006;;1;1;
Rio Quente;2007;;1;1;
Rio Quente;2008;;1;1;
Rio Quente;2009;;1;1;
Rio Quente;2010;;1;1;
Rio Quente;2011;;1;1;
Rio Quente;2012;;1;1;
Rio Quente;2013;;1;1;1
Rio Quente;2014;;1;1;1
Rio Quente;2015;;1;1;1
Rio Quente;2016;;1;1;1
Rio Quente;2017;;1;1;1
Rubiataba;2002;;9;11;5
Rubiataba;2003;;9;11;5
Rubiataba;2004;;10;10;5
Rubiataba;2005;;10;10;2
Rubiataba;2006;;10;11;3
Rubiataba;2007;;10;10;3
Rubiataba;2008;;10;11;3
Rubiataba;2009;;10;10;5
Rubiataba;2010;;10;11;5
Rubiataba;2011;;9;10;3
Rubiataba;2012;;9;10;2
Rubiataba;2013;;9;10;2
Rubiataba;2014;;9;11;1
Rubiataba;2015;;9;10;1
Rubiataba;2016;;9;11;1
Rubiataba;2017;;9;11;1
Sanclerlândia;2002;;6;2;2
Sanclerlândia;2003;;5;2;2
Sanclerlândia;2004;;4;2;1
Sanclerlândia;2005;;4;2;1
Sanclerlândia;2006;;4;2;1
Sanclerlândia;2007;;4;2;1
Sanclerlândia;2008;;4;2;
Sanclerlândia;2009;;4;2;1
Sanclerlândia;2010;;4;2;1
Sanclerlândia;2011;;4;2;1
Sanclerlândia;2012;;4;3;
Sanclerlândia;2013;;4;3;
Sanclerlândia;2014;;4;3;
Sanclerlândia;2015;;4;3;
Sanclerlândia;2016;;4;3;
Sanclerlândia;2017;;4;3;
Santa Bárbara de Goiás;2002;;2;2;
Santa Bárbara de Goiás;2003;;2;2;
Santa Bárbara de Goiás;2004;;2;2;
Santa Bárbara de Goiás;2005;;2;2;
Santa Bárbara de Goiás;2006;;2;2;
Santa Bárbara de Goiás;2007;;2;2;
Santa Bárbara de Goiás;2008;;2;2;
Santa Bárbara de Goiás;2009;;2;2;
Santa Bárbara de Goiás;2010;;2;2;
Santa Bárbara de Goiás;2011;;2;3;
Santa Bárbara de Goiás;2012;;2;3;
Santa Bárbara de Goiás;2013;;2;3;
Santa Bárbara de Goiás;2014;;2;3;
Santa Bárbara de Goiás;2015;;2;3;
Santa Bárbara de Goiás;2016;;2;3;
Santa Bárbara de Goiás;2017;;2;3;
Santa Cruz de Goiás;2002;;2;5;
Santa Cruz de Goiás;2003;;2;3;
Santa Cruz de Goiás;2004;;1;4;
Santa Cruz de Goiás;2005;;1;2;
Santa Cruz de Goiás;2006;;1;3;
Santa Cruz de Goiás;2007;;1;3;
Santa Cruz de Goiás;2008;;1;3;
Santa Cruz de Goiás;2009;;1;3;
Santa Cruz de Goiás;2010;;1;3;
Santa Cruz de Goiás;2011;;1;3;
Santa Cruz de Goiás;2012;;1;3;
Santa Cruz de Goiás;2013;;1;3;
Santa Cruz de Goiás;2014;;1;3;
Santa Cruz de Goiás;2015;;1;3;
Santa Cruz de Goiás;2016;;1;3;
Santa Cruz de Goiás;2017;;1;3;
Santa Fé de Goiás;2002;;1;3;
Santa Fé de Goiás;2003;;1;3;
Santa Fé de Goiás;2004;;1;3;
Santa Fé de Goiás;2005;;1;3;
Santa Fé de Goiás;2006;;1;3;1
Santa Fé de Goiás;2007;;1;3;1
Santa Fé de Goiás;2008;;1;3;1
Santa Fé de Goiás;2009;;1;3;
Santa Fé de Goiás;2010;;1;3;
Santa Fé de Goiás;2011;;1;3;
Santa Fé de Goiás;2012;;1;4;
Santa Fé de Goiás;2013;;1;4;
Santa Fé de Goiás;2014;;1;4;
Santa Fé de Goiás;2015;;1;3;
Santa Fé de Goiás;2016;;1;3;
Santa Fé de Goiás;2017;;1;3;
Santa Helena de Goiás;2002;;8;10;6
Santa Helena de Goiás;2003;;8;10;6
Santa Helena de Goiás;2004;;7;10;7
Santa Helena de Goiás;2005;;7;9;8
Santa Helena de Goiás;2006;;7;10;8
Santa Helena de Goiás;2007;;7;8;8
Santa Helena de Goiás;2008;;8;7;8
Santa Helena de Goiás;2009;;8;8;8
Santa Helena de Goiás;2010;;7;9;8
Santa Helena de Goiás;2011;;7;8;8
Santa Helena de Goiás;2012;;7;8;8
Santa Helena de Goiás;2013;;7;8;8
Santa Helena de Goiás;2014;;7;9;8
Santa Helena de Goiás;2015;;7;9;8
Santa Helena de Goiás;2016;;7;9;8
Santa Helena de Goiás;2017;;7;10;9
Santa Isabel;2002;;4;2;
Santa Isabel;2003;;4;1;
Santa Isabel;2004;;4;1;
Santa Isabel;2005;;4;1;
Santa Isabel;2006;;4;1;
Santa Isabel;2007;;4;1;
Santa Isabel;2008;;4;2;
Santa Isabel;2009;;4;2;
Santa Isabel;2010;;4;2;
Santa Isabel;2011;;4;2;
Santa Isabel;2012;;3;2;
Santa Isabel;2013;;3;2;
Santa Isabel;2014;;3;2;
Santa Isabel;2015;;3;2;
Santa Isabel;2016;;3;2;
Santa Isabel;2017;;3;2;
Santa Rita do Araguaia;2002;;2;3;
Santa Rita do Araguaia;2003;;2;2;
Santa Rita do Araguaia;2004;;2;2;
Santa Rita do Araguaia;2005;;2;3;
Santa Rita do Araguaia;2006;;2;3;
Santa Rita do Araguaia;2007;;2;3;
Santa Rita do Araguaia;2008;;2;3;
Santa Rita do Araguaia;2009;;2;3;
Santa Rita do Araguaia;2010;;2;3;
Santa Rita do Araguaia;2011;;2;3;
Santa Rita do Araguaia;2012;;2;3;
Santa Rita do Araguaia;2013;;2;3;
Santa Rita do Araguaia;2014;;2;3;
Santa Rita do Araguaia;2015;;2;3;
Santa Rita do Araguaia;2016;;2;3;
Santa Rita do Araguaia;2017;;2;3;
Santa Rita do Novo Destino;2002;;2;6;
Santa Rita do Novo Destino;2003;;2;3;
Santa Rita do Novo Destino;2004;;2;3;
Santa Rita do Novo Destino;2005;;2;3;
Santa Rita do Novo Destino;2006;;2;3;
Santa Rita do Novo Destino;2007;;2;3;
Santa Rita do Novo Destino;2008;;2;3;
Santa Rita do Novo Destino;2009;;2;3;
Santa Rita do Novo Destino;2010;;2;3;
Santa Rita do Novo Destino;2011;;2;3;
Santa Rita do Novo Destino;2012;;2;3;
Santa Rita do Novo Destino;2013;;2;3;
Santa Rita do Novo Destino;2014;;2;3;
Santa Rita do Novo Destino;2015;;2;3;
Santa Rita do Novo Destino;2016;;2;3;
Santa Rita do Novo Destino;2017;;2;3;
Santa Rosa de Goiás;2002;;1;1;
Santa Rosa de Goiás;2003;;1;1;
Santa Rosa de Goiás;2004;;1;1;
Santa Rosa de Goiás;2005;;1;1;
Santa Rosa de Goiás;2006;;1;1;
Santa Rosa de Goiás;2007;;1;1;
Santa Rosa de Goiás;2008;;1;1;
Santa Rosa de Goiás;2009;;1;1;
Santa Rosa de Goiás;2010;;1;1;
Santa Rosa de Goiás;2011;;1;1;
Santa Rosa de Goiás;2012;;1;1;
Santa Rosa de Goiás;2013;;1;1;
Santa Rosa de Goiás;2014;;1;1;
Santa Rosa de Goiás;2015;;1;1;
Santa Rosa de Goiás;2016;;1;1;
Santa Rosa de Goiás;2017;;1;1;
Santa Tereza de Goiás;2002;;3;3;
Santa Tereza de Goiás;2003;;3;3;
Santa Tereza de Goiás;2004;;3;3;
Santa Tereza de Goiás;2005;;3;3;
Santa Tereza de Goiás;2006;;3;3;
Santa Tereza de Goiás;2007;;3;3;
Santa Tereza de Goiás;2008;;3;3;
Santa Tereza de Goiás;2009;;3;3;
Santa Tereza de Goiás;2010;;3;3;
Santa Tereza de Goiás;2011;;3;3;
Santa Tereza de Goiás;2012;;3;3;
Santa Tereza de Goiás;2013;;3;5;
Santa Tereza de Goiás;2014;;3;5;
Santa Tereza de Goiás;2015;;3;5;
Santa Tereza de Goiás;2016;;2;5;
Santa Tereza de Goiás;2017;;2;4;
Santa Terezinha de Goiás;2002;;4;13;3
Santa Terezinha de Goiás;2003;;4;8;3
Santa Terezinha de Goiás;2004;;4;8;3
Santa Terezinha de Goiás;2005;;4;6;3
Santa Terezinha de Goiás;2006;;4;6;1
Santa Terezinha de Goiás;2007;;3;7;1
Santa Terezinha de Goiás;2008;;3;7;1
Santa Terezinha de Goiás;2009;;3;8;1
Santa Terezinha de Goiás;2010;;3;8;1
Santa Terezinha de Goiás;2011;;3;8;1
Santa Terezinha de Goiás;2012;;3;8;2
Santa Terezinha de Goiás;2013;;3;8;2
Santa Terezinha de Goiás;2014;;3;8;2
Santa Terezinha de Goiás;2015;;3;9;2
Santa Terezinha de Goiás;2016;;3;9;2
Santa Terezinha de Goiás;2017;;3;9;2
Santo Antônio da Barra;2002;;1;3;
Santo Antônio da Barra;2003;;1;3;
Santo Antônio da Barra;2004;;1;4;
Santo Antônio da Barra;2005;;1;4;
Santo Antônio da Barra;2006;;1;4;
Santo Antônio da Barra;2007;;1;4;
Santo Antônio da Barra;2008;;1;4;
Santo Antônio da Barra;2009;;1;4;
Santo Antônio da Barra;2010;;1;4;
Santo Antônio da Barra;2011;;1;4;
Santo Antônio da Barra;2012;;1;4;
Santo Antônio da Barra;2013;;1;4;
Santo Antônio da Barra;2014;;1;4;
Santo Antônio da Barra;2015;;1;4;
Santo Antônio da Barra;2016;;1;4;
Santo Antônio da Barra;2017;;1;4;
Santo Antônio de Goiás;2002;;1;1;1
Santo Antônio de Goiás;2003;;1;1;1
Santo Antônio de Goiás;2004;;1;1;1
Santo Antônio de Goiás;2005;;1;1;1
Santo Antônio de Goiás;2006;;1;1;1
Santo Antônio de Goiás;2007;;1;1;1
Santo Antônio de Goiás;2008;;1;2;1
Santo Antônio de Goiás;2009;;1;2;1
Santo Antônio de Goiás;2010;;1;2;1
Santo Antônio de Goiás;2011;;1;2;1
Santo Antônio de Goiás;2012;;1;2;1
Santo Antônio de Goiás;2013;;1;2;1
Santo Antônio de Goiás;2014;;1;2;1
Santo Antônio de Goiás;2015;;1;2;1
Santo Antônio de Goiás;2016;;1;2;1
Santo Antônio de Goiás;2017;;1;2;1
Santo Antônio do Descoberto;2002;;5;28;7
Santo Antônio do Descoberto;2003;;5;29;11
Santo Antônio do Descoberto;2004;;4;31;9
Santo Antônio do Descoberto;2005;;4;31;6
Santo Antônio do Descoberto;2006;;4;38;7
Santo Antônio do Descoberto;2007;;4;35;6
Santo Antônio do Descoberto;2008;;4;35;6
Santo Antônio do Descoberto;2009;;4;36;10
Santo Antônio do Descoberto;2010;;4;34;8
Santo Antônio do Descoberto;2011;;4;32;8
Santo Antônio do Descoberto;2012;;4;32;7
Santo Antônio do Descoberto;2013;;4;32;7
Santo Antônio do Descoberto;2014;;4;30;8
Santo Antônio do Descoberto;2015;;4;31;8
Santo Antônio do Descoberto;2016;;4;31;8
Santo Antônio do Descoberto;2017;;4;32;8
São Domingos;2002;;5;26;
São Domingos;2003;;5;25;
São Domingos;2004;;5;21;
São Domingos;2005;;5;21;
São Domingos;2006;;5;12;
São Domingos;2007;;5;10;
São Domingos;2008;;5;11;
São Domingos;2009;;5;11;
São Domingos;2010;;5;10;
São Domingos;2011;;5;10;
São Domingos;2012;;5;10;
São Domingos;2013;;5;10;
São Domingos;2014;;5;9;
São Domingos;2015;;5;9;
São Domingos;2016;;5;10;
São Domingos;2017;;5;9;
São Francisco de Goiás;2002;;2;1;1
São Francisco de Goiás;2003;;2;1;1
São Francisco de Goiás;2004;;2;1;1
São Francisco de Goiás;2005;;2;1;1
São Francisco de Goiás;2006;;2;1;1
São Francisco de Goiás;2007;;2;1;1
São Francisco de Goiás;2008;;2;1;1
São Francisco de Goiás;2009;;2;1;1
São Francisco de Goiás;2010;;2;1;1
São Francisco de Goiás;2011;;2;1;1
São Francisco de Goiás;2012;;2;1;1
São Francisco de Goiás;2013;;2;1;1
São Francisco de Goiás;2014;;2;1;1
São Francisco de Goiás;2015;;2;1;1
São Francisco de Goiás;2016;;2;1;1
São Francisco de Goiás;2017;;2;1;1
São João d'Aliança;2002;;2;16;1
São João d'Aliança;2003;;2;15;1
São João d'Aliança;2004;;2;16;1
São João d'Aliança;2005;;2;15;2
São João d'Aliança;2006;;2;12;1
São João d'Aliança;2007;;2;10;1
São João d'Aliança;2008;;2;10;1
São João d'Aliança;2009;;2;9;2
São João d'Aliança;2010;;2;9;1
São João d'Aliança;2011;;2;9;1
São João d'Aliança;2012;;2;8;1
São João d'Aliança;2013;;2;8;1
São João d'Aliança;2014;;2;8;1
São João d'Aliança;2015;;2;10;1
São João d'Aliança;2016;;2;10;1
São João d'Aliança;2017;;2;10;1
São João da Paraúna;2002;;1;2;
São João da Paraúna;2003;;1;2;
São João da Paraúna;2004;;1;2;
São João da Paraúna;2005;;1;2;
São João da Paraúna;2006;;1;1;
São João da Paraúna;2007;;1;1;
São João da Paraúna;2008;;1;1;
São João da Paraúna;2009;;1;1;
São João da Paraúna;2010;;1;1;
São João da Paraúna;2011;;1;1;
São João da Paraúna;2012;;1;1;
São João da Paraúna;2013;;1;1;
São João da Paraúna;2014;;1;1;
São João da Paraúna;2015;;1;1;
São João da Paraúna;2016;;1;1;
São João da Paraúna;2017;;1;1;
São Luis de Montes Belos;2002;;10;16;9
São Luis de Montes Belos;2003;;10;15;9
São Luis de Montes Belos;2004;;8;13;10
São Luis de Montes Belos;2005;;8;13;8
São Luis de Montes Belos;2006;;8;13;8
São Luis de Montes Belos;2007;;9;17;4
São Luis de Montes Belos;2008;;8;17;5
São Luis de Montes Belos;2009;;8;18;6
São Luis de Montes Belos;2010;;8;18;6
São Luis de Montes Belos;2011;;7;18;5
São Luis de Montes Belos;2012;;7;18;5
São Luis de Montes Belos;2013;;7;18;6
São Luis de Montes Belos;2014;;7;19;6
São Luis de Montes Belos;2015;;7;20;6
São Luis de Montes Belos;2016;;7;20;7
São Luis de Montes Belos;2017;;7;20;7
São Luiz do Norte;2002;;2;4;
São Luiz do Norte;2003;;2;4;
São Luiz do Norte;2004;;1;5;
São Luiz do Norte;2005;;1;5;
São Luiz do Norte;2006;;1;5;
São Luiz do Norte;2007;;1;5;
São Luiz do Norte;2008;;1;5;
São Luiz do Norte;2009;;1;5;
São Luiz do Norte;2010;;1;4;
São Luiz do Norte;2011;;1;4;
São Luiz do Norte;2012;;1;4;
São Luiz do Norte;2013;;1;4;
São Luiz do Norte;2014;;1;4;
São Luiz do Norte;2015;;1;4;
São Luiz do Norte;2016;;1;4;
São Luiz do Norte;2017;;1;3;
São Miguel do Araguaia;2002;;8;13;2
São Miguel do Araguaia;2003;;6;13;4
São Miguel do Araguaia;2004;;5;12;5
São Miguel do Araguaia;2005;;5;12;5
São Miguel do Araguaia;2006;;5;12;4
São Miguel do Araguaia;2007;;5;12;4
São Miguel do Araguaia;2008;;5;13;3
São Miguel do Araguaia;2009;;5;13;4
São Miguel do Araguaia;2010;;5;13;3
São Miguel do Araguaia;2011;;5;13;2
São Miguel do Araguaia;2012;;5;13;2
São Miguel do Araguaia;2013;;5;12;3
São Miguel do Araguaia;2014;;5;12;3
São Miguel do Araguaia;2015;;5;12;3
São Miguel do Araguaia;2016;;5;13;1
São Miguel do Araguaia;2017;;5;12;1
São Miguel do Passa Quatro;2002;;1;4;1
São Miguel do Passa Quatro;2003;;1;4;1
São Miguel do Passa Quatro;2004;;1;4;
São Miguel do Passa Quatro;2005;;1;4;
São Miguel do Passa Quatro;2006;;1;4;
São Miguel do Passa Quatro;2007;;1;4;
São Miguel do Passa Quatro;2008;;1;4;
São Miguel do Passa Quatro;2009;;1;4;
São Miguel do Passa Quatro;2010;;1;4;
São Miguel do Passa Quatro;2011;;1;4;
São Miguel do Passa Quatro;2012;;1;4;
São Miguel do Passa Quatro;2013;;1;4;
São Miguel do Passa Quatro;2014;;1;4;
São Miguel do Passa Quatro;2015;;1;4;
São Miguel do Passa Quatro;2016;;1;4;
São Miguel do Passa Quatro;2017;;1;4;
São Patrício;2002;;1;2;
São Patrício;2003;;1;2;
São Patrício;2004;;1;2;
São Patrício;2005;;1;2;
São Patrício;2006;;1;2;
São Patrício;2007;;1;2;
São Patrício;2008;;1;2;
São Patrício;2009;;1;2;
São Patrício;2010;;1;2;
São Patrício;2011;;1;2;
São Patrício;2012;;1;2;
São Patrício;2013;;1;2;
São Patrício;2014;;1;2;
São Patrício;2015;;1;2;
São Patrício;2016;;1;2;
São Patrício;2017;;1;2;
São Simão;2002;;4;4;2
São Simão;2003;;4;4;
São Simão;2004;;4;5;
São Simão;2005;;4;5;1
São Simão;2006;;4;5;1
São Simão;2007;;4;6;1
São Simão;2008;;4;6;1
São Simão;2009;;4;6;1
São Simão;2010;;4;6;1
São Simão;2011;;4;6;1
São Simão;2012;;4;6;1
São Simão;2013;;4;6;1
São Simão;2014;;4;6;1
São Simão;2015;;4;6;1
São Simão;2016;;4;6;1
São Simão;2017;;4;7;
Senador Canedo;2002;;3;24;12
Senador Canedo;2003;;3;28;13
Senador Canedo;2004;;4;32;13
Senador Canedo;2005;;5;32;15
Senador Canedo;2006;;6;35;13
Senador Canedo;2007;;6;36;17
Senador Canedo;2008;;6;36;14
Senador Canedo;2009;;6;37;20
Senador Canedo;2010;;6;38;16
Senador Canedo;2011;;6;38;15
Senador Canedo;2012;;6;39;16
Senador Canedo;2013;;6;40;15
Senador Canedo;2014;;6;41;15
Serranópolis;2002;;1;8;1
Serranópolis;2003;;1;8;1
Serranópolis;2004;;1;8;1
Serranópolis;2005;;1;8;1
Serranópolis;2006;;1;7;1
Serranópolis;2007;;1;7;1
Serranópolis;2008;;1;7;2
Serranópolis;2009;;1;7;2
Serranópolis;2010;;1;7;2
Serranópolis;2011;;1;8;1
Serranópolis;2012;;1;8;2
Serranópolis;2013;;1;8;2
Serranópolis;2014;;1;8;1
Serranópolis;2015;;1;8;1
Serranópolis;2016;;1;8;1
Serranópolis;2017;;1;7;1
Silvânia;2002;;6;10;1
Silvânia;2003;;3;10;4
Silvânia;2004;;3;10;4
Silvânia;2005;;3;9;4
Silvânia;2006;;3;9;4
Silvânia;2007;;4;9;4
Silvânia;2008;;4;9;3
Silvânia;2009;;4;9;4
Silvânia;2010;;4;9;5
Silvânia;2011;;4;9;4
Silvânia;2012;;4;9;4
Silvânia;2013;;4;9;5
Silvânia;2014;;3;10;5
Silvânia;2015;;3;10;4
Silvânia;2016;;3;10;4
Silvânia;2017;;3;10;4
Simolândia;2002;;2;13;1
Simolândia;2003;;2;13;1
Simolândia;2004;;2;13;
Simolândia;2005;;2;13;
Simolândia;2006;;2;12;1
Simolândia;2007;;2;12;1
Simolândia;2008;;2;13;1
Simolândia;2009;;2;12;1
Simolândia;2010;;2;12;1
Simolândia;2011;;2;10;1
Simolândia;2012;;2;10;1
Simolândia;2013;;2;10;1
Simolândia;2014;;2;9;1
Simolândia;2015;;2;8;1
Simolândia;2016;;2;7;1
Simolândia;2017;;2;8;1
Sítio d'Abadia;2002;;2;8;
Sítio d'Abadia;2003;;2;8;
Sítio d'Abadia;2004;;2;6;
Sítio d'Abadia;2005;;2;6;
Sítio d'Abadia;2006;;2;6;
Sítio d'Abadia;2007;;2;6;
Sítio d'Abadia;2008;;2;6;
Sítio d'Abadia;2009;;2;5;
Sítio d'Abadia;2010;;2;5;
Sítio d'Abadia;2011;;2;5;
Sítio d'Abadia;2012;;2;6;
Sítio d'Abadia;2013;;2;5;
Sítio d'Abadia;2014;;2;4;
Sítio d'Abadia;2015;;2;4;
Sítio d'Abadia;2016;;2;4;
Sítio d'Abadia;2017;;2;4;
Taquaral de Goiás;2002;;1;2;
Taquaral de Goiás;2003;;1;1;
Taquaral de Goiás;2004;;1;1;
Taquaral de Goiás;2005;;1;1;
Taquaral de Goiás;2006;;1;1;
Taquaral de Goiás;2007;;1;1;
Taquaral de Goiás;2008;;1;1;
Taquaral de Goiás;2009;;1;1;
Taquaral de Goiás;2010;;1;1;
Taquaral de Goiás;2011;;1;1;
Taquaral de Goiás;2012;;1;1;
Taquaral de Goiás;2013;;1;1;
Taquaral de Goiás;2014;;1;1;
Taquaral de Goiás;2015;;1;1;
Taquaral de Goiás;2016;;1;1;
Taquaral de Goiás;2017;;1;1;
Teresina de Goiás;2002;;2;5;
Teresina de Goiás;2003;;2;5;
Teresina de Goiás;2004;;2;5;
Teresina de Goiás;2005;;2;5;
Teresina de Goiás;2006;;2;5;
Teresina de Goiás;2007;;2;4;
Teresina de Goiás;2008;;2;4;
Teresina de Goiás;2009;;2;4;
Teresina de Goiás;2010;;2;3;
Teresina de Goiás;2011;;2;3;
Teresina de Goiás;2012;;2;3;
Teresina de Goiás;2013;;2;3;
Teresina de Goiás;2014;;2;3;
Teresina de Goiás;2015;;2;3;
Teresina de Goiás;2016;;2;3;
Teresina de Goiás;2017;;2;3;
Terezópolis de Goiás;2002;;1;7;1
Terezópolis de Goiás;2003;;1;8;1
Terezópolis de Goiás;2004;;1;8;1
Terezópolis de Goiás;2005;;1;5;1
Terezópolis de Goiás;2006;;1;6;
Terezópolis de Goiás;2007;;1;6;1
Terezópolis de Goiás;2008;;1;6;1
Terezópolis de Goiás;2009;;1;6;1
Terezópolis de Goiás;2010;;1;6;1
Terezópolis de Goiás;2011;;1;6;1
Terezópolis de Goiás;2012;;1;6;1
Terezópolis de Goiás;2013;;1;6;
Terezópolis de Goiás;2014;;1;6;1
Terezópolis de Goiás;2015;;1;6;1
Terezópolis de Goiás;2016;;1;6;1
Terezópolis de Goiás;2017;;1;7;1
Três Ranchos;2002;;1;3;
Três Ranchos;2003;;1;3;
Três Ranchos;2004;;1;3;
Três Ranchos;2005;;1;1;
Três Ranchos;2006;;1;1;
Três Ranchos;2007;;1;1;
Três Ranchos;2008;;1;1;
Três Ranchos;2009;;1;1;
Três Ranchos;2010;;1;1;
Três Ranchos;2011;;1;1;
Três Ranchos;2012;;1;1;
Três Ranchos;2013;;1;1;
Três Ranchos;2014;;1;1;
Três Ranchos;2015;;1;2;
Três Ranchos;2016;;1;2;
Três Ranchos;2017;;1;2;
Trindade;2002;;23;15;12
Trindade;2003;;22;16;14
Trindade;2004;;22;19;16
Trindade;2005;;22;19;16
Trindade;2006;;22;19;12
Trindade;2007;;22;20;14
Trindade;2008;;22;22;14
Trindade;2009;;21;22;19
Trindade;2010;;22;24;16
Trindade;2011;;20;24;16
Trindade;2012;;20;24;16
Trindade;2013;;20;25;12
Trindade;2014;;21;25;12
Trombas;2002;;2;2;
Trombas;2003;;2;1;
Trombas;2004;;2;2;
Trombas;2005;;2;2;
Trombas;2006;;2;2;
Trombas;2007;;2;2;
Trombas;2008;;2;2;
Trombas;2009;;2;2;
Trombas;2010;;2;2;
Trombas;2011;;2;2;
Trombas;2012;;2;2;
Trombas;2013;;2;2;
Trombas;2014;;2;2;
Trombas;2015;;2;2;
Trombas;2016;;1;2;
Trombas;2017;;1;2;
Turvânia;2002;;3;1;
Turvânia;2003;;3;1;
