Localidade;Ano;Total;Indústria de Transformação ;Indústria de Extração de Minerais ;Serviços Industriais de Utilidade Pública ;Construção Civil ;Comércio ;Serviços ;Administração Pública Direta e Indireta ;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca ;Atividade não especificada ou classificada
Quirinópolis;2015;5071;2176;1;1;68;1003;925;;897;
Quirinópolis;2016;3838;1583;1;;84;857;677;;636;
Quirinópolis;2017;3685;1567;3;9;49;739;678;4;636;
Quirinópolis;2018;4006;1413;0;0;20;812;1023;6;732;4006
Rialma;1999;323;64;;;2;170;82;;5;
Rialma;2000;197;56;;;3;103;29;;6;
Rialma;2001;189;41;;;;98;39;;11;
Rialma;2002;307;47;1;;3;216;28;1;11;
Rialma;2003;357;71;1;;14;207;53;;11;
Rialma;2004;337;144;1;;4;150;29;;9;
Rialma;2005;340;114;;;6;167;38;;15;
Rialma;2006;192;35;;;4;93;38;;22;
Rialma;2007;454;70;;;7;308;57;;12;
Rialma;2008;513;108;3;;;309;71;;22;
Rialma;2009;554;194;5;;2;267;66;;20;
Rialma;2010;632;253;2;;13;256;85;;23;
Rialma;2011;595;167;4;2;15;214;101;;92;
Rialma;2012;839;347;;1;44;228;148;;71;
Rialma;2013;1048;276;;;188;359;136;;89;
Rialma;2014;1003;285;;;94;385;180;;59;
Rialma;2015;938;344;1;;29;302;199;;63;
Rialma;2016;693;206;3;;37;258;146;;43;
Rialma;2017;802;292;1;;19;302;142;;46;
Rialma;2018;655;244;1;0;40;211;125;0;34;655
Rianápolis;1999;59;26;;;;22;11;;;
Rianápolis;2000;73;33;;;;13;26;;1;
Rianápolis;2001;101;51;;;;28;16;;6;
Rianápolis;2002;158;74;;;30;24;24;;6;
Rianápolis;2003;185;94;;;30;40;13;;8;
Rianápolis;2004;124;67;;;;19;26;;12;
Rianápolis;2005;182;88;;;4;30;40;;20;
Rianápolis;2006;132;80;;;1;34;12;;5;
Rianápolis;2007;182;78;;;1;44;34;;25;
Rianápolis;2008;242;91;;;46;43;29;;33;
Rianápolis;2009;460;100;;;255;39;41;;25;
Rianápolis;2010;831;212;;;456;49;70;;44;
Rianápolis;2011;440;151;;;177;41;68;;3;
Rianápolis;2012;16;;;;;7;3;;6;
Rianápolis;2013;15;3;;;;4;2;;6;
Rianápolis;2014;9;3;;;;3;1;;2;
Rianápolis;2015;8;2;;;;2;;;4;
Rianápolis;2016;14;1;;;;6;;;7;
Rianápolis;2017;16;1;;;;8;2;;5;
Rianápolis;2018;141;59;0;0;0;26;21;0;35;141
Rio Quente;1999;488;37;;;75;24;351;;1;
Rio Quente;2000;349;67;;;54;5;220;;3;
Rio Quente;2001;356;2;;;126;13;202;;13;
Rio Quente;2002;494;7;;;166;14;298;;9;
Rio Quente;2003;551;2;;;254;10;273;;12;
Rio Quente;2004;835;6;;;343;21;457;;8;
Rio Quente;2005;825;2;;;385;23;397;;18;
Rio Quente;2006;727;;;;186;31;505;;5;
Rio Quente;2007;638;9;;;75;17;529;;8;
Rio Quente;2008;663;9;;;21;20;592;;21;
Rio Quente;2009;656;13;;;19;31;581;;12;
Rio Quente;2010;805;9;;;11;41;715;;29;
Rio Quente;2011;1256;15;;;63;42;1110;;26;
Rio Quente;2012;1085;19;;;35;41;976;;14;
Rio Quente;2013;1125;17;;;39;33;1018;;18;
Rio Quente;2014;1115;2;;;32;33;1029;;19;
Rio Quente;2015;1158;4;;;24;39;1073;;18;
Rio Quente;2016;1207;;;;52;36;1105;;14;
Rio Quente;2017;1022;;;;31;50;926;;15;
Rio Quente;2018;1057;3;0;0;17;49;860;0;128;1057
Rio Verde;1999;6301;1443;24;39;798;1817;1649;13;462;56
Rio Verde;2000;7117;1458;12;4;1425;1776;1508;5;927;2
Rio Verde;2001;9539;3244;4;43;892;2143;1792;2;1411;8
Rio Verde;2002;10328;3798;27;194;995;2101;1971;1;1241;
Rio Verde;2003;10830;3474;31;14;1514;2456;1824;4;1513;
Rio Verde;2004;12785;3608;16;46;1940;2963;2298;;1914;
Rio Verde;2005;13942;3313;26;52;1604;4047;2771;6;2123;
Rio Verde;2006;15128;4323;5;41;2179;4083;3031;2;1464;
Rio Verde;2007;18487;5509;26;180;2880;3984;3007;5;2896;
Rio Verde;2008;22891;6996;30;362;2562;5622;4067;4;3248;
Rio Verde;2009;22697;6591;32;235;1849;6004;4053;3;3930;
Rio Verde;2010;24952;6816;15;324;2801;5916;5097;1;3982;
Rio Verde;2011;28614;7433;48;17;3062;6962;6424;4;4664;
Rio Verde;2012;32198;8010;44;10;4022;7471;6996;;5645;
Rio Verde;2013;32164;7519;55;12;3685;7632;8658;;4603;
Rio Verde;2014;32447;6990;53;29;2844;7993;9929;;4609;
Rio Verde;2015;30246;6257;51;28;2930;7497;9111;;4372;
Rio Verde;2016;24826;4753;25;28;2541;5918;7677;;3884;
Rio Verde;2017;24562;3737;7;747;1709;6091;7832;2;4437;
Rio Verde;2018;22694;3816;64;42;1318;6206;7940;3;3305;22694
Rubiataba;1999;1223;937;;;8;67;204;;6;1
Rubiataba;2000;1140;1023;;1;;46;52;;18;
Rubiataba;2001;653;195;;;;51;45;;362;
Rubiataba;2002;1055;220;;;;55;62;;718;
Rubiataba;2003;1266;277;;1;;37;69;;882;
Rubiataba;2004;1240;239;;;3;52;54;;892;
Rubiataba;2005;1570;332;;;7;85;87;;1059;
Rubiataba;2006;2230;330;;1;8;126;98;;1667;
Rubiataba;2007;2550;318;;1;7;130;83;;2011;
Rubiataba;2008;2505;274;;;;153;116;;1962;
Rubiataba;2009;2170;199;;;;122;168;;1681;
Rubiataba;2010;1644;203;;;10;179;229;;1023;
Rubiataba;2011;1814;228;;;7;204;130;;1245;
Rubiataba;2012;2553;312;;1;3;318;208;;1711;
Rubiataba;2013;2618;468;;;39;311;245;;1555;
Rubiataba;2014;2697;517;;;12;280;204;;1684;
Rubiataba;2015;2385;450;;1;19;195;308;;1412;
Rubiataba;2016;2258;409;;;28;163;208;;1450;
Rubiataba;2017;2370;356;;2;8;196;163;;1645;
Rubiataba;2018;2212;368;0;0;11;157;167;1;1508;2212
Sanclerlândia;1999;105;36;;;2;15;45;;7;
Sanclerlândia;2000;92;34;;;22;5;9;;22;
Sanclerlândia;2001;104;42;5;;;26;6;;25;
Sanclerlândia;2002;166;63;12;;10;43;7;;31;
Sanclerlândia;2003;104;33;;;3;37;13;;18;
Sanclerlândia;2004;133;41;18;;;50;10;;14;
Sanclerlândia;2005;133;40;9;;;42;13;;29;
Sanclerlândia;2006;135;54;;;7;43;14;;17;
Sanclerlândia;2007;174;73;;;;61;20;;20;
Sanclerlândia;2008;277;147;7;;;89;12;;22;
Sanclerlândia;2009;253;119;21;;;80;15;;18;
Sanclerlândia;2010;360;183;9;;;102;26;;40;
Sanclerlândia;2011;395;212;8;;;119;23;;33;
Sanclerlândia;2012;572;320;19;2;73;94;23;;41;
Sanclerlândia;2013;527;270;2;;70;109;35;;41;
Sanclerlândia;2014;623;390;1;1;54;101;41;;35;
Sanclerlândia;2015;457;304;2;;6;76;41;;28;
Sanclerlândia;2016;624;424;3;;4;121;39;;33;
Sanclerlândia;2017;724;498;3;1;41;96;57;;28;
Sanclerlândia;2018;650;472;3;0;5;75;75;0;20;650
Santa Bárbara de Goiás;1999;503;85;8;;6;49;346;3;3;3
Santa Bárbara de Goiás;2000;277;91;92;;1;10;71;7;5;
Santa Bárbara de Goiás;2001;282;89;11;;4;11;155;2;10;
Santa Bárbara de Goiás;2002;160;90;1;;11;7;42;;9;
Santa Bárbara de Goiás;2003;359;80;2;1;2;12;242;4;16;
Santa Bárbara de Goiás;2004;408;122;4;;;35;229;;18;
Santa Bárbara de Goiás;2005;261;135;26;;;22;60;;18;
Santa Bárbara de Goiás;2006;287;127;31;;;30;85;;14;
Santa Bárbara de Goiás;2007;314;139;32;;;35;37;;71;
Santa Bárbara de Goiás;2008;339;201;53;;1;44;13;;27;
Santa Bárbara de Goiás;2009;296;148;1;;30;41;39;;37;
Santa Bárbara de Goiás;2010;414;183;16;;104;46;34;;31;
Santa Bárbara de Goiás;2011;649;255;15;;205;49;94;;31;
Santa Bárbara de Goiás;2012;662;272;15;;204;39;100;;32;
Santa Bárbara de Goiás;2013;638;229;30;;192;33;123;;31;
Santa Bárbara de Goiás;2014;620;339;43;;76;19;95;;48;
Santa Bárbara de Goiás;2015;452;270;9;;65;30;49;;29;
Santa Bárbara de Goiás;2016;345;225;18;;8;23;49;;22;
Santa Bárbara de Goiás;2017;316;148;25;;8;40;68;;27;
Santa Bárbara de Goiás;2018;201;58;15;1;18;16;60;0;33;201
Santa Cruz de Goiás;1999;36;4;;;9;3;8;;10;2
Santa Cruz de Goiás;2000;41;3;;1;5;6;2;;24;
Santa Cruz de Goiás;2001;55;;;;2;15;1;;37;
Santa Cruz de Goiás;2002;42;1;;;2;10;;;29;
Santa Cruz de Goiás;2003;55;1;;;;7;;;47;
Santa Cruz de Goiás;2004;45;1;4;;;15;2;;23;
Santa Cruz de Goiás;2005;126;2;2;;;26;1;;95;
Santa Cruz de Goiás;2006;117;;2;;4;23;3;;85;
Santa Cruz de Goiás;2007;149;;3;;;1;2;;143;
Santa Cruz de Goiás;2008;168;1;9;;;5;5;;148;
Santa Cruz de Goiás;2009;98;1;1;;;2;1;;93;
Santa Cruz de Goiás;2010;88;2;1;;;2;2;;81;
Santa Cruz de Goiás;2011;122;3;2;;;5;3;;109;
Santa Cruz de Goiás;2012;313;4;1;;;7;;;301;
Santa Cruz de Goiás;2013;131;3;4;;;3;4;;117;
Santa Cruz de Goiás;2014;182;2;5;;1;4;1;;169;
Santa Cruz de Goiás;2015;292;1;1;;;2;11;;277;
Santa Cruz de Goiás;2016;292;;3;;;7;11;;271;
Santa Cruz de Goiás;2017;297;7;3;;1;5;13;;268;
Santa Cruz de Goiás;2018;310;0;0;0;1;7;17;0;285;310
Santa Fé de Goiás;1999;252;41;;;77;8;76;;49;1
Santa Fé de Goiás;2000;454;184;;;218;3;4;;45;
Santa Fé de Goiás;2001;296;180;;;87;;;;29;
Santa Fé de Goiás;2002;263;187;;;53;4;2;;17;
Santa Fé de Goiás;2003;200;166;;;;1;2;;31;
Santa Fé de Goiás;2004;253;181;;;24;4;;;44;
Santa Fé de Goiás;2005;426;320;;;65;8;2;;31;
Santa Fé de Goiás;2006;412;362;;;7;7;2;;34;
Santa Fé de Goiás;2007;472;347;;;27;2;34;;62;
Santa Fé de Goiás;2008;792;644;;;14;3;55;;76;
Santa Fé de Goiás;2009;451;273;;;35;7;9;;127;
Santa Fé de Goiás;2010;514;368;;;1;7;6;;132;
Santa Fé de Goiás;2011;627;467;;;6;23;21;;110;
Santa Fé de Goiás;2012;783;665;;;4;30;8;;76;
Santa Fé de Goiás;2013;811;687;;;4;22;17;;81;
Santa Fé de Goiás;2014;1061;946;;;;31;18;;66;
Santa Fé de Goiás;2015;796;687;;;1;32;17;;59;
Santa Fé de Goiás;2016;574;466;;;1;34;24;;49;
Santa Fé de Goiás;2017;587;472;;;;27;19;;69;
Santa Fé de Goiás;2018;602;479;0;0;0;32;24;0;67;602
Santa Helena de Goiás;1999;2152;817;;1;10;340;244;;738;2
Santa Helena de Goiás;2000;2665;299;;1;4;197;233;;1929;2
Santa Helena de Goiás;2001;1984;286;;1;7;245;150;;1295;
Santa Helena de Goiás;2002;1959;349;;5;20;283;155;50;1097;
Santa Helena de Goiás;2003;2121;310;;2;10;333;186;21;1259;
Santa Helena de Goiás;2004;2138;386;;7;72;331;359;;983;
Santa Helena de Goiás;2005;2591;323;;;211;339;685;;1033;
Santa Helena de Goiás;2006;2635;947;;;198;433;297;;760;
Santa Helena de Goiás;2007;2982;1107;;;76;425;370;;1004;
Santa Helena de Goiás;2008;3586;1401;;;41;491;550;;1103;
Santa Helena de Goiás;2009;3466;428;;1;91;409;429;;2108;
Santa Helena de Goiás;2010;3673;651;;3;87;572;700;1;1659;
Santa Helena de Goiás;2011;4891;1664;;;739;729;672;;1087;
Santa Helena de Goiás;2012;7485;1597;;;1137;713;724;;3314;
Santa Helena de Goiás;2013;9421;2929;;;2022;728;783;;2959;
Santa Helena de Goiás;2014;7819;1700;;2;1935;859;826;;2497;
Santa Helena de Goiás;2015;4910;961;;;618;793;847;;1691;
Santa Helena de Goiás;2016;4216;866;;3;75;642;793;;1837;
Santa Helena de Goiás;2017;5577;1246;;80;62;634;1047;3;2505;
Santa Helena de Goiás;2018;4634;899;8;13;86;623;676;1;2328;4634
Santa Isabel;1999;25;6;;;;11;4;;4;
Santa Isabel;2000;17;1;;;;;;;16;
Santa Isabel;2001;83;4;;;;;;;79;
Santa Isabel;2002;43;2;;;;;;;41;
Santa Isabel;2003;21;2;;;;;;;19;
Santa Isabel;2004;22;1;;;;;;;21;
Santa Isabel;2005;24;2;;;;3;1;;18;
Santa Isabel;2006;21;;;;;6;2;;13;
Santa Isabel;2007;31;;;;;10;1;;20;
Santa Isabel;2008;34;1;;;;1;;;32;
Santa Isabel;2009;52;1;;;;5;;;46;
Santa Isabel;2010;60;1;;;;4;2;;53;
Santa Isabel;2011;72;1;;;;7;6;;58;
Santa Isabel;2012;45;;;;;7;;;38;
Santa Isabel;2013;64;;;;14;4;1;;45;
Santa Isabel;2014;56;;;;3;5;3;;45;
Santa Isabel;2015;43;2;;;;7;2;;32;
Santa Isabel;2016;45;;;;;5;1;;39;
Santa Isabel;2017;81;;;;;6;4;;71;
Santa Isabel;2018;167;0;4;0;43;10;38;0;72;167
Santa Rita do Araguaia;1999;205;95;;4;1;40;41;;24;
Santa Rita do Araguaia;2000;124;46;;1;;21;18;;38;
Santa Rita do Araguaia;2001;125;45;;;;15;9;;56;
Santa Rita do Araguaia;2002;100;2;;;;31;5;;62;
Santa Rita do Araguaia;2003;152;4;;1;;53;9;;85;
Santa Rita do Araguaia;2004;206;;;;1;101;9;;95;
Santa Rita do Araguaia;2005;209;;;;;64;26;;119;
Santa Rita do Araguaia;2006;173;;;;;41;56;;76;
Santa Rita do Araguaia;2007;208;1;;;;54;41;;112;
Santa Rita do Araguaia;2008;256;2;;;;68;31;;155;
Santa Rita do Araguaia;2009;258;;;10;2;98;15;;133;
Santa Rita do Araguaia;2010;291;1;;24;;104;23;;139;
Santa Rita do Araguaia;2011;340;4;;17;7;138;31;;143;
Santa Rita do Araguaia;2012;388;3;;45;3;143;57;;137;
Santa Rita do Araguaia;2013;393;2;;;10;164;65;;152;
Santa Rita do Araguaia;2014;490;8;;52;4;150;92;1;183;
Santa Rita do Araguaia;2015;474;8;;;;129;144;29;164;
Santa Rita do Araguaia;2016;404;9;;;;148;82;;165;
Santa Rita do Araguaia;2017;287;21;;2;2;102;46;;114;
Santa Rita do Araguaia;2018;265;8;0;0;12;89;47;0;109;265
Santa Rita do Novo Destino;1999;1;1;;;;;;;;
Santa Rita do Novo Destino;2000;1;;;;;;;;1;
Santa Rita do Novo Destino;2001;16;3;;;;1;4;;8;
Santa Rita do Novo Destino;2002;9;4;;;;;4;;1;
Santa Rita do Novo Destino;2003;15;5;;;;;;;10;
Santa Rita do Novo Destino;2004;37;23;;;;2;2;;10;
Santa Rita do Novo Destino;2005;45;6;1;;;;15;;23;
Santa Rita do Novo Destino;2006;20;1;1;;;1;2;;15;
Santa Rita do Novo Destino;2007;40;2;;;;3;15;;20;
Santa Rita do Novo Destino;2008;23;1;2;;;4;10;;6;
Santa Rita do Novo Destino;2009;61;;;;;7;14;;40;
Santa Rita do Novo Destino;2010;175;;;;;5;10;;160;
Santa Rita do Novo Destino;2011;148;1;;;;7;25;;115;
Santa Rita do Novo Destino;2012;86;;;;7;4;14;;61;
Santa Rita do Novo Destino;2013;188;;1;;;5;38;;144;
Santa Rita do Novo Destino;2014;259;;;;;9;55;;195;
Santa Rita do Novo Destino;2015;325;;;;1;;119;;205;
Santa Rita do Novo Destino;2016;355;;;;3;5;142;;205;
Santa Rita do Novo Destino;2017;491;;;;3;8;209;;271;
Santa Rita do Novo Destino;2018;527;66;32;0;0;5;123;0;301;527
Santa Rosa de Goiás;1999;3;1;;;;1;1;;;
Santa Rosa de Goiás;2000;18;10;;;2;6;;;;
Santa Rosa de Goiás;2001;15;1;;;;4;1;;9;
Santa Rosa de Goiás;2002;9;4;;;;;3;;2;
Santa Rosa de Goiás;2003;14;2;;;;3;;;9;
Santa Rosa de Goiás;2004;9;2;;;1;2;1;;3;
Santa Rosa de Goiás;2005;9;2;;;2;1;;;4;
Santa Rosa de Goiás;2006;6;;;;;2;2;;2;
Santa Rosa de Goiás;2007;31;1;;;;2;;;28;
Santa Rosa de Goiás;2008;30;;;;;1;;;29;
Santa Rosa de Goiás;2009;18;4;;;;4;2;;8;
Santa Rosa de Goiás;2010;22;1;;;;5;3;;13;
Santa Rosa de Goiás;2011;22;3;;;;2;2;;15;
Santa Rosa de Goiás;2012;24;6;;;;5;1;;12;
Santa Rosa de Goiás;2013;34;4;;;;9;3;;18;
Santa Rosa de Goiás;2014;33;11;;;;6;;;16;
Santa Rosa de Goiás;2015;50;31;;;;8;2;;9;
Santa Rosa de Goiás;2016;31;18;;;;3;;;10;
Santa Rosa de Goiás;2017;57;17;;;;13;3;;24;
Santa Rosa de Goiás;2018;37;14;0;0;0;6;6;0;11;37
Santa Tereza de Goiás;1999;27;;;2;5;6;9;;5;
Santa Tereza de Goiás;2000;18;2;;2;;;4;;10;
Santa Tereza de Goiás;2001;30;;;1;;3;8;;18;
Santa Tereza de Goiás;2002;41;5;;;;4;2;;30;
Santa Tereza de Goiás;2003;29;1;;1;;3;7;;17;
Santa Tereza de Goiás;2004;21;2;;;;4;3;;12;
Santa Tereza de Goiás;2005;49;1;;;;7;6;;35;
Santa Tereza de Goiás;2006;52;;;;4;7;1;;40;
Santa Tereza de Goiás;2007;64;1;;;;6;1;;56;
Santa Tereza de Goiás;2008;33;;;;;8;2;;23;
Santa Tereza de Goiás;2009;33;1;;;;4;1;;27;
Santa Tereza de Goiás;2010;52;;;;;8;6;;38;
Santa Tereza de Goiás;2011;38;2;;;1;12;4;;19;
Santa Tereza de Goiás;2012;35;;;;;5;10;;20;
Santa Tereza de Goiás;2013;41;4;2;;;11;3;;21;
Santa Tereza de Goiás;2014;45;2;;;;11;4;;28;
Santa Tereza de Goiás;2015;36;2;13;;;3;3;;15;
Santa Tereza de Goiás;2016;66;;35;;;1;5;;25;
Santa Tereza de Goiás;2017;40;1;;;;2;3;;34;
Santa Tereza de Goiás;2018;52;0;0;0;0;4;2;0;46;52
Santa Terezinha de Goiás;1999;45;3;;1;;27;13;;;1
Santa Terezinha de Goiás;2000;30;10;;;1;6;5;;8;
Santa Terezinha de Goiás;2001;41;5;;;;9;13;;14;
Santa Terezinha de Goiás;2002;55;1;;1;;19;16;;18;
Santa Terezinha de Goiás;2003;44;;;2;;13;8;;21;
Santa Terezinha de Goiás;2004;57;4;;;;25;12;;16;
Santa Terezinha de Goiás;2005;100;7;;;;30;32;;31;
Santa Terezinha de Goiás;2006;94;8;;;;30;23;;33;
Santa Terezinha de Goiás;2007;134;2;;;;44;44;;44;
Santa Terezinha de Goiás;2008;110;4;;;23;38;14;;31;
Santa Terezinha de Goiás;2009;99;6;;;3;54;16;;20;
Santa Terezinha de Goiás;2010;118;15;;;1;46;30;;26;
Santa Terezinha de Goiás;2011;188;21;;1;;84;41;2;39;
Santa Terezinha de Goiás;2012;215;32;;1;29;75;31;;47;
Santa Terezinha de Goiás;2013;171;16;;;3;74;46;;32;
Santa Terezinha de Goiás;2014;219;24;;;15;105;29;;46;
Santa Terezinha de Goiás;2015;208;14;;1;4;104;49;;36;
Santa Terezinha de Goiás;2016;187;24;;;8;75;37;;43;
Santa Terezinha de Goiás;2017;196;14;1;4;21;74;46;;36;
Santa Terezinha de Goiás;2018;174;13;0;0;7;85;40;0;29;174
Santo Antônio da Barra;1999;1;;;;;;1;;;
Santo Antônio da Barra;2000;6;;;;;3;;;3;
Santo Antônio da Barra;2001;38;;;;;1;4;;33;
Santo Antônio da Barra;2002;137;4;;;;1;;;132;
Santo Antônio da Barra;2003;97;1;;;10;;1;;85;
Santo Antônio da Barra;2004;67;18;;;;2;3;;44;
Santo Antônio da Barra;2005;54;2;;;;7;1;;44;
Santo Antônio da Barra;2006;72;2;;;;2;11;;57;
Santo Antônio da Barra;2007;176;4;;;5;7;1;;159;
Santo Antônio da Barra;2008;333;5;;;;4;1;;323;
Santo Antônio da Barra;2009;245;1;;;;13;1;;230;
Santo Antônio da Barra;2010;223;1;;;93;19;2;;108;
Santo Antônio da Barra;2011;1134;99;;;1;32;30;;972;
Santo Antônio da Barra;2012;626;88;;;52;20;26;;440;
Santo Antônio da Barra;2013;511;56;;;79;10;47;;319;
Santo Antônio da Barra;2014;1658;69;;;22;14;50;;1503;
Santo Antônio da Barra;2015;643;53;;;13;14;31;;532;
Santo Antônio da Barra;2016;807;66;;;3;12;45;;681;
Santo Antônio da Barra;2017;760;51;;;;13;12;;684;
Santo Antônio da Barra;2018;590;69;0;0;8;34;31;0;448;590
Santo Antônio de Goiás;1999;112;16;;;14;22;59;;1;
Santo Antônio de Goiás;2000;129;45;;;;31;46;;7;
Santo Antônio de Goiás;2001;186;29;;;36;13;97;;11;
Santo Antônio de Goiás;2002;144;4;;;26;47;59;;8;
Santo Antônio de Goiás;2003;211;18;;;87;27;53;;26;
Santo Antônio de Goiás;2004;154;3;;;76;3;47;;25;
Santo Antônio de Goiás;2005;189;1;;;58;32;69;;29;
Santo Antônio de Goiás;2006;274;12;;;39;31;182;;10;
Santo Antônio de Goiás;2007;563;14;;;148;46;326;;29;
Santo Antônio de Goiás;2008;577;31;;;168;28;323;;27;
Santo Antônio de Goiás;2009;740;53;;2;364;28;271;;22;
Santo Antônio de Goiás;2010;565;64;;;164;34;277;;26;
Santo Antônio de Goiás;2011;850;90;;2;260;63;405;;30;
Santo Antônio de Goiás;2012;893;20;;1;352;53;425;;42;
Santo Antônio de Goiás;2013;1044;83;;2;482;47;403;;27;
Santo Antônio de Goiás;2014;1367;111;;2;711;236;277;;30;
Santo Antônio de Goiás;2015;1127;185;;2;666;55;179;;40;
Santo Antônio de Goiás;2016;893;103;;2;510;54;163;;61;
Santo Antônio de Goiás;2017;908;59;;1;512;45;236;;55;
Santo Antônio de Goiás;2018;831;75;0;0;416;45;237;0;58;831
Santo Antônio do Descoberto;1999;954;29;1;;7;215;688;;12;2
Santo Antônio do Descoberto;2000;539;40;;2;5;183;285;1;23;
Santo Antônio do Descoberto;2001;524;48;;2;1;238;204;;30;1
Santo Antônio do Descoberto;2002;476;34;;2;43;207;154;;36;
Santo Antônio do Descoberto;2003;514;21;;;56;242;176;1;18;
Santo Antônio do Descoberto;2004;539;13;;1;98;188;193;;46;
Santo Antônio do Descoberto;2005;405;18;;5;23;167;158;;34;
Santo Antônio do Descoberto;2006;495;42;;;15;163;148;;127;
Santo Antônio do Descoberto;2007;481;55;;;50;182;167;;27;
Santo Antônio do Descoberto;2008;756;120;;;127;228;235;;46;
Santo Antônio do Descoberto;2009;785;81;;;78;298;265;;63;
Santo Antônio do Descoberto;2010;967;74;;;205;329;283;;76;
Santo Antônio do Descoberto;2011;1124;110;;1;142;436;362;;73;
Santo Antônio do Descoberto;2012;1367;159;7;7;202;492;445;;55;
Santo Antônio do Descoberto;2013;1357;125;4;7;229;542;392;;58;
Santo Antônio do Descoberto;2014;1450;188;1;11;232;479;478;;61;
Santo Antônio do Descoberto;2015;1273;136;6;4;136;502;438;;51;
Santo Antônio do Descoberto;2016;875;65;;10;51;427;259;;63;
Santo Antônio do Descoberto;2017;921;58;4;6;60;399;326;;68;
Santo Antônio do Descoberto;2018;1027;40;2;3;111;445;348;0;78;1027
São Domingos;1999;27;;;;1;11;9;;6;
São Domingos;2000;18;;;;;2;6;;10;
São Domingos;2001;26;;;;;2;9;;15;
São Domingos;2002;21;;;;;2;;;19;
São Domingos;2003;24;;;;;;;;24;
São Domingos;2004;38;;;;3;2;2;;31;
São Domingos;2005;55;31;;;1;2;3;;18;
São Domingos;2006;43;6;;;;3;2;;32;
São Domingos;2007;47;18;;2;;2;;;25;
São Domingos;2008;77;;;3;4;10;11;1;48;
São Domingos;2009;231;;;5;128;12;8;;78;
São Domingos;2010;336;1;1;14;4;33;16;;267;
São Domingos;2011;215;2;6;2;;16;14;;175;
São Domingos;2012;161;3;12;4;;28;19;;95;
São Domingos;2013;73;2;5;1;;11;6;;48;
São Domingos;2014;112;1;9;1;;33;18;;50;
São Domingos;2015;151;2;5;;;43;26;;75;
São Domingos;2016;123;;10;11;2;24;25;;51;
São Domingos;2017;114;;11;1;4;26;11;;61;
São Domingos;2018;122;2;12;4;0;18;20;0;66;122
São Francisco de Goiás;1999;50;8;;4;4;27;6;;1;
São Francisco de Goiás;2000;80;12;;;;11;44;;13;
São Francisco de Goiás;2001;96;26;;;;15;31;;24;
São Francisco de Goiás;2002;92;10;;;;18;43;;21;
São Francisco de Goiás;2003;123;14;1;;;26;51;;31;
São Francisco de Goiás;2004;118;28;2;;;20;35;;33;
São Francisco de Goiás;2005;151;45;2;;;21;52;;31;
São Francisco de Goiás;2006;296;139;3;;1;49;78;;26;
São Francisco de Goiás;2007;159;58;;;2;25;47;;27;
São Francisco de Goiás;2008;195;85;1;;1;29;49;;30;
São Francisco de Goiás;2009;161;86;4;;1;20;26;;24;
São Francisco de Goiás;2010;174;64;1;;1;53;18;;37;
São Francisco de Goiás;2011;217;107;6;;;35;39;;30;
São Francisco de Goiás;2012;162;85;1;;;23;32;;21;
São Francisco de Goiás;2013;205;82;2;;;42;51;;28;
São Francisco de Goiás;2014;251;77;2;;47;53;35;;37;
São Francisco de Goiás;2015;473;76;2;;197;72;41;;85;
São Francisco de Goiás;2016;267;63;2;;8;77;47;;70;
São Francisco de Goiás;2017;214;42;1;;;23;40;;108;
São Francisco de Goiás;2018;201;75;1;0;0;24;23;0;78;201
São João d'Aliança;1999;93;3;;;16;32;24;;14;4
São João d'Aliança;2000;144;3;18;;;15;5;;103;
São João d'Aliança;2001;213;;2;;;28;18;;165;
São João d'Aliança;2002;349;2;7;;106;30;27;;177;
São João d'Aliança;2003;269;;;;13;28;19;;209;
São João d'Aliança;2004;307;3;;;;38;20;;246;
São João d'Aliança;2005;348;12;;;;36;21;;279;
São João d'Aliança;2006;237;17;;1;;39;67;;113;
São João d'Aliança;2007;319;17;20;4;;47;47;;184;
São João d'Aliança;2008;235;14;25;;;38;44;;114;
São João d'Aliança;2009;212;12;24;3;;44;31;;98;
São João d'Aliança;2010;290;19;15;2;;64;56;;134;
São João d'Aliança;2011;339;33;43;7;1;64;52;;139;
São João d'Aliança;2012;375;30;15;2;1;79;67;;181;
São João d'Aliança;2013;350;22;;;8;102;57;;161;
São João d'Aliança;2014;489;16;1;;3;135;82;;252;
São João d'Aliança;2015;488;25;;1;1;112;75;;274;
São João d'Aliança;2016;435;21;;;1;118;86;;209;
São João d'Aliança;2017;481;9;;;2;139;89;;242;
São João d'Aliança;2018;552;13;0;0;19;130;103;0;287;552
São João da Paraúna;1999;12;5;;;4;2;1;;;
São João da Paraúna;2000;15;5;;;;1;;;9;
São João da Paraúna;2001;10;1;;;;1;;;8;
São João da Paraúna;2002;19;4;;;;4;;;11;
São João da Paraúna;2003;10;1;;;;1;1;;7;
São João da Paraúna;2004;22;4;;;;1;1;;16;
São João da Paraúna;2005;19;3;;;;;;;16;
São João da Paraúna;2006;13;4;;;;;;;9;
São João da Paraúna;2007;22;5;;;;4;;;13;
São João da Paraúna;2008;36;2;;;;7;;;27;
São João da Paraúna;2009;28;3;;;;4;;;21;
São João da Paraúna;2010;48;4;;;;4;;;40;
São João da Paraúna;2011;26;2;;;;4;;;20;
São João da Paraúna;2012;47;2;;;;4;1;;40;
São João da Paraúna;2013;38;5;;;;10;1;;22;
